"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD","ProductDescription","TradeFlow","Quantity","ShortName","NetWeight in KGM"
"H5","608","PHL","Philippines","02","392","JPN","Japan",2021,"Gross Exports",598.692,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","458","MYS","Malaysia",2021,"Gross Exports",25.18,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","490","OAS","Asia Othr.ns",2021,"Gross Exports",5,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","512","OMN","Oman",2021,"Gross Exports",0.205,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","634","QAT","Qatar",2021,"Gross Exports",48.996,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","784","ARE","Untd Arab Em",2021,"Gross Exports",67.817,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","826","GBR","Untd.Kingdom",2021,"Gross Exports",165.211,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","000","WLD","World",2021,"Gross Exports",373768.379,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","016","ASM","American Samoa",2021,"Gross Exports",2.919,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","032","ARG","Argentina",2021,"Gross Exports",6.282,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","036","AUS","Australia",2021,"Gross Exports",2660.747,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","040","AUT","Austria",2021,"Gross Exports",1.294,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","048","BHR","Bahrain",2021,"Gross Exports",5.201,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","050","BGD","Bangladesh",2021,"Gross Exports",2.329,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","056","BEL","Belgium",2021,"Gross Exports",17,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","076","BRA","Brazil",2021,"Gross Exports",36.673,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","096","BRN","Brunei Darsm",2021,"Gross Exports",4.947,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","104","MMR","Myanmar",2021,"Gross Exports",1.359,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","124","CAN","Canada",2021,"Gross Exports",6025.769,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","144","LKA","Sri Lanka",2021,"Gross Exports",0.996,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","156","CHN","China",2021,"Gross Exports",110575.337,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","170","COL","Colombia",2021,"Gross Exports",70.81,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","188","CRI","Costa Rica",2021,"Gross Exports",338.51,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","191","HRV","Croatia",2021,"Gross Exports",119.666,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","196","CYP","Cyprus",2021,"Gross Exports",6.585,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","203","CZE","Czech Rep",2021,"Gross Exports",152.801,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","208","DNK","Denmark",2021,"Gross Exports",80.194,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","214","DOM","Dominican Rp",2021,"Gross Exports",348.366,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","251","FRA","France+Monac",2021,"Gross Exports",2681.475,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","276","DEU","Germany",2021,"Gross Exports",2648.974,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","300","GRC","Greece",2021,"Gross Exports",270.223,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","316","GUM","Guam",2021,"Gross Exports",1854.455,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","344","HKG","Hong Kong",2021,"Gross Exports",32909.283,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","360","IDN","Indonesia",2021,"Gross Exports",1.681,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","364","IRN","Iran-Islam.R",2021,"Gross Exports",2.301,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","368","IRQ","Iraq",2021,"Gross Exports",2.509,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","372","IRL","Ireland",2021,"Gross Exports",44.289,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","376","ISR","Israel",2021,"Gross Exports",586.519,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","380","ITA","Italy",2021,"Gross Exports",6286.216,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","388","JAM","Jamaica",2021,"Gross Exports",199.269,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","392","JPN","Japan",2021,"Gross Exports",59707.803,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","410","KOR","Korea Rep.",2021,"Gross Exports",15270.257,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","414","KWT","Kuwait",2021,"Gross Exports",71.649,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","430","LBR","Liberia",2021,"Gross Exports",0.8,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","446","MAC","Macau",2021,"Gross Exports",2553.287,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","458","MYS","Malaysia",2021,"Gross Exports",1227.505,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","480","MUS","Mauritius",2021,"Gross Exports",80,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","484","MEX","Mexico",2021,"Gross Exports",766.918,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","490","OAS","Asia Othr.ns",2021,"Gross Exports",25009.261,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","504","MAR","Morocco",2021,"Gross Exports",3.405,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","528","NLD","Netherlands",2021,"Gross Exports",2457.461,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","554","NZL","New Zealand",2021,"Gross Exports",165.736,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","577","UNS","Afr.Other ns",2021,"Gross Exports",0.785,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","579","NOR","Norway,Sb,JM",2021,"Gross Exports",0.845,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","580","MNP","N.Mariana Is",2021,"Gross Exports",8.8,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","591","PAN","Panama",2021,"Gross Exports",225.981,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","598","PNG","Papua N.Guin",2021,"Gross Exports",3.025,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","616","POL","Poland",2021,"Gross Exports",238.525,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","620","PRT","Portugal",2021,"Gross Exports",432.382,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","634","QAT","Qatar",2021,"Gross Exports",381.02,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","682","SAU","Saudi Arabia",2021,"Gross Exports",162.513,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","690","SYC","Seychelles",2021,"Gross Exports",105.625,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","699","IND","India",2021,"Gross Exports",7.859,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","702","SGP","Singapore",2021,"Gross Exports",1690.859,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","704","VNM","Viet Nam",2021,"Gross Exports",5740.565,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","705","SVN","Slovenia",2021,"Gross Exports",94.417,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","710","ZAF","South Africa",2021,"Gross Exports",6.811,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","724","ESP","Spain",2021,"Gross Exports",3251.32,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","752","SWE","Sweden",2021,"Gross Exports",3.581,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","757","CHE","Switz.Liecht",2021,"Gross Exports",2687.822,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","764","THA","Thailand",2021,"Gross Exports",8439.591,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","784","ARE","Untd Arab Em",2021,"Gross Exports",600.9,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","792","TUR","Turkey",2021,"Gross Exports",0.411,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","796","TCA","Turks,Caicos",2021,"Gross Exports",134.89,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","826","GBR","Untd.Kingdom",2021,"Gross Exports",2594.048,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","842","USA","USA,PR,USVI",2021,"Gross Exports",71696.743,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","000","WLD","World",2021,"Gross Exports",46311.985,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","016","ASM","American Samoa",2021,"Gross Exports",5.336,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","036","AUS","Australia",2021,"Gross Exports",161.03,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","048","BHR","Bahrain",2021,"Gross Exports",156.386,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","050","BGD","Bangladesh",2021,"Gross Exports",0.176,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","096","BRN","Brunei Darsm",2021,"Gross Exports",175.273,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","116","KHM","Cambodia",2021,"Gross Exports",12.022,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","124","CAN","Canada",2021,"Gross Exports",2000.907,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","136","CYM","Cayman Is",2021,"Gross Exports",169,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","196","CYP","Cyprus",2021,"Gross Exports",0.988,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","242","FJI","Fiji",2021,"Gross Exports",0.151,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","296","KIR","Kiribati",2021,"Gross Exports",209.307,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","300","GRC","Greece",2021,"Gross Exports",1.319,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","316","GUM","Guam",2021,"Gross Exports",80.975,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","344","HKG","Hong Kong",2021,"Gross Exports",1543.039,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","360","IDN","Indonesia",2021,"Gross Exports",882.369,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","372","IRL","Ireland",2021,"Gross Exports",1.192,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","376","ISR","Israel",2021,"Gross Exports",133.3,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","392","JPN","Japan",2021,"Gross Exports",151.82,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","400","JOR","Jordan",2021,"Gross Exports",1.788,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","410","KOR","Korea Rep.",2021,"Gross Exports",246.748,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","414","KWT","Kuwait",2021,"Gross Exports",172.906,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","422","LBN","Lebanon",2021,"Gross Exports",5.488,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","446","MAC","Macau",2021,"Gross Exports",3.213,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","458","MYS","Malaysia",2021,"Gross Exports",24919.26,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","470","MLT","Malta",2021,"Gross Exports",1.38,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","490","OAS","Asia Othr.ns",2021,"Gross Exports",365.456,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","512","OMN","Oman",2021,"Gross Exports",0.754,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","528","NLD","Netherlands",2021,"Gross Exports",18.19,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","533","ABW","Aruba",2021,"Gross Exports",0.518,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","554","NZL","New Zealand",2021,"Gross Exports",281.984,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","566","NGA","Nigeria",2021,"Gross Exports",6.249,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","583","FSM","Micronesia",2021,"Gross Exports",50.83,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","584","MHL","Marshall Is",2021,"Gross Exports",1.812,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","585","PLW","Palau",2021,"Gross Exports",0.36,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","586","PAK","Pakistan",2021,"Gross Exports",7.331,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","598","PNG","Papua N.Guin",2021,"Gross Exports",43.886,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","634","QAT","Qatar",2021,"Gross Exports",337.477,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","682","SAU","Saudi Arabia",2021,"Gross Exports",230.666,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","702","SGP","Singapore",2021,"Gross Exports",1971.454,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","704","VNM","Viet Nam",2021,"Gross Exports",6599.391,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","752","SWE","Sweden",2021,"Gross Exports",4.292,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","757","CHE","Switz.Liecht",2021,"Gross Exports",0.838,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","764","THA","Thailand",2021,"Gross Exports",1487.439,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","784","ARE","Untd Arab Em",2021,"Gross Exports",2411.295,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","826","GBR","Untd.Kingdom",2021,"Gross Exports",4.479,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","842","USA","USA,PR,USVI",2021,"Gross Exports",1451.911,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","05","000","WLD","World",2021,"Gross Exports",1292.314,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","036","AUS","Australia",2021,"Gross Exports",0.506,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","040","AUT","Austria",2021,"Gross Exports",0.94,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","056","BEL","Belgium",2021,"Gross Exports",0.239,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","100","BGR","Bulgaria",2021,"Gross Exports",15.891,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","152","CHL","Chile",2021,"Gross Exports",0.092,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","156","CHN","China",2021,"Gross Exports",151.072,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
