"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD","ProductDescription","TradeFlow","Quantity","ShortName","NetWeight in KGM"
"H5","608","PHL","Philippines","02","036","AUS","Australia",2022,"Gross Imports",146032.117,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","040","AUT","Austria",2022,"Gross Imports",5470.946,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","056","BEL","Belgium",2022,"Gross Imports",45846.409,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","076","BRA","Brazil",2022,"Gross Imports",657456.48,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","124","CAN","Canada",2022,"Gross Imports",223673.7,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","152","CHL","Chile",2022,"Gross Imports",15521.06,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","156","CHN","China",2022,"Gross Imports",32.5,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","208","DNK","Denmark",2022,"Gross Imports",47557.542,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","251","FRA","France+Monac",2022,"Gross Imports",74427.077,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","268","GEO","Georgia",2022,"Gross Imports",2652.513,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","276","DEU","Germany",2022,"Gross Imports",675.109,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","344","HKG","Hong Kong",2022,"Gross Imports",34.877,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","372","IRL","Ireland",2022,"Gross Imports",60869.969,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","380","ITA","Italy",2022,"Gross Imports",369.028,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","392","JPN","Japan",2022,"Gross Imports",2124.608,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","524","NPL","Nepal",2022,"Gross Imports",0.148,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","528","NLD","Netherlands",2022,"Gross Imports",121658.646,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","554","NZL","New Zealand",2022,"Gross Imports",27283.765,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","579","NOR","Norway,Sb,JM",2022,"Gross Imports",0.658,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","699","IND","India",2022,"Gross Imports",138226.691,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","702","SGP","Singapore",2022,"Gross Imports",0.735,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","724","ESP","Spain",2022,"Gross Imports",306201.451,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","752","SWE","Sweden",2022,"Gross Imports",4951.416,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","757","CHE","Switz.Liecht",2022,"Gross Imports",138.453,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","764","THA","Thailand",2022,"Gross Imports",111.967,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","792","TUR","Turkey",2022,"Gross Imports",7043.038,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","826","GBR","Untd.Kingdom",2022,"Gross Imports",52626.116,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","02","842","USA","USA,PR,USVI",2022,"Gross Imports",298975.176,"Meat and edible meat offal",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","000","WLD","World",2022,"Gross Imports",756629.374,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","032","ARG","Argentina",2022,"Gross Imports",538.136,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","036","AUS","Australia",2022,"Gross Imports",915.253,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","050","BGD","Bangladesh",2022,"Gross Imports",127.606,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","104","MMR","Myanmar",2022,"Gross Imports",410.215,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","124","CAN","Canada",2022,"Gross Imports",0.587,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","144","LKA","Sri Lanka",2022,"Gross Imports",192.401,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","152","CHL","Chile",2022,"Gross Imports",23192.015,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","156","CHN","China",2022,"Gross Imports",281387.223,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","208","DNK","Denmark",2022,"Gross Imports",746.401,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","233","EST","Estonia",2022,"Gross Imports",61.655,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","234","FRO","Faeroe Is",2022,"Gross Imports",741.491,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","251","FRA","France+Monac",2022,"Gross Imports",6623.132,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","276","DEU","Germany",2022,"Gross Imports",194.338,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","296","KIR","Kiribati",2022,"Gross Imports",19366.204,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","344","HKG","Hong Kong",2022,"Gross Imports",117.831,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","352","ISL","Iceland",2022,"Gross Imports",165.843,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","360","IDN","Indonesia",2022,"Gross Imports",5988.065,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","372","IRL","Ireland",2022,"Gross Imports",11.7,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","380","ITA","Italy",2022,"Gross Imports",0.918,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","392","JPN","Japan",2022,"Gross Imports",22612.685,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","410","KOR","Korea Rep.",2022,"Gross Imports",24315.556,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","440","LTU","Lithuania",2022,"Gross Imports",26.4,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","458","MYS","Malaysia",2022,"Gross Imports",2353.038,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","462","MDV","Maldives",2022,"Gross Imports",259.793,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","480","MUS","Mauritius",2022,"Gross Imports",5111.747,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","490","OAS","Asia Othr.ns",2022,"Gross Imports",25697.585,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","512","OMN","Oman",2022,"Gross Imports",488.914,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","520","NRU","Nauru",2022,"Gross Imports",22479.81,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","528","NLD","Netherlands",2022,"Gross Imports",552.981,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","548","VUT","Vanuatu",2022,"Gross Imports",4677.033,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","554","NZL","New Zealand",2022,"Gross Imports",3089.516,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","579","NOR","Norway,Sb,JM",2022,"Gross Imports",12497.68,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","583","FSM","Micronesia",2022,"Gross Imports",24344.422,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","584","MHL","Marshall Is",2022,"Gross Imports",3223.591,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","586","PAK","Pakistan",2022,"Gross Imports",18.6,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","598","PNG","Papua N.Guin",2022,"Gross Imports",116210.264,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","604","PER","Peru",2022,"Gross Imports",615.983,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","616","POL","Poland",2022,"Gross Imports",763.89,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","643","RUS","Russian Fed",2022,"Gross Imports",4033.014,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","699","IND","India",2022,"Gross Imports",70.618,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","702","SGP","Singapore",2022,"Gross Imports",842.759,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","704","VNM","Viet Nam",2022,"Gross Imports",118990.439,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","724","ESP","Spain",2022,"Gross Imports",953.801,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","752","SWE","Sweden",2022,"Gross Imports",402.555,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","764","THA","Thailand",2022,"Gross Imports",4076.67,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","788","TUN","Tunisia",2022,"Gross Imports",3.746,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","792","TUR","Turkey",2022,"Gross Imports",1.804,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","798","TUV","Tuvalu",2022,"Gross Imports",3462.28,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","818","EGY","Egypt",2022,"Gross Imports",9.589,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","826","GBR","Untd.Kingdom",2022,"Gross Imports",9334.914,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","03","842","USA","USA,PR,USVI",2022,"Gross Imports",4326.683,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","000","WLD","World",2022,"Gross Imports",1625546.255,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","032","ARG","Argentina",2022,"Gross Imports",7133.367,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","036","AUS","Australia",2022,"Gross Imports",74891.22,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","040","AUT","Austria",2022,"Gross Imports",824.049,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","048","BHR","Bahrain",2022,"Gross Imports",1008.954,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","050","BGD","Bangladesh",2022,"Gross Imports",8325.918,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","056","BEL","Belgium",2022,"Gross Imports",92932.394,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","076","BRA","Brazil",2022,"Gross Imports",3577.107,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","112","BLR","Belarus",2022,"Gross Imports",14488.872,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","124","CAN","Canada",2022,"Gross Imports",18093.847,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","156","CHN","China",2022,"Gross Imports",6560.39,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","191","HRV","Croatia",2022,"Gross Imports",15.3,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","203","CZE","Czech Rep",2022,"Gross Imports",2615.3,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","208","DNK","Denmark",2022,"Gross Imports",36251.459,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","233","EST","Estonia",2022,"Gross Imports",192.5,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","246","FIN","Finland",2022,"Gross Imports",4.046,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","251","FRA","France+Monac",2022,"Gross Imports",39592.27,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","276","DEU","Germany",2022,"Gross Imports",59488.069,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","300","GRC","Greece",2022,"Gross Imports",1860.042,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","344","HKG","Hong Kong",2022,"Gross Imports",693.609,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","352","ISL","Iceland",2022,"Gross Imports",125.365,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","360","IDN","Indonesia",2022,"Gross Imports",20171.14,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","372","IRL","Ireland",2022,"Gross Imports",57078.296,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","376","ISR","Israel",2022,"Gross Imports",1.02,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","380","ITA","Italy",2022,"Gross Imports",7007.428,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","392","JPN","Japan",2022,"Gross Imports",9215.438,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","410","KOR","Korea Rep.",2022,"Gross Imports",994.008,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","440","LTU","Lithuania",2022,"Gross Imports",689.917,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","458","MYS","Malaysia",2022,"Gross Imports",8688.171,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","484","MEX","Mexico",2022,"Gross Imports",484.128,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","490","OAS","Asia Othr.ns",2022,"Gross Imports",324.358,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","512","OMN","Oman",2022,"Gross Imports",3.045,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","528","NLD","Netherlands",2022,"Gross Imports",33945.192,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","554","NZL","New Zealand",2022,"Gross Imports",446297.867,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","579","NOR","Norway,Sb,JM",2022,"Gross Imports",762.263,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","586","PAK","Pakistan",2022,"Gross Imports",25.753,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","616","POL","Poland",2022,"Gross Imports",50494.998,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","620","PRT","Portugal",2022,"Gross Imports",56.164,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","642","ROM","Romania",2022,"Gross Imports",562.409,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","643","RUS","Russian Fed",2022,"Gross Imports",197.584,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","682","SAU","Saudi Arabia",2022,"Gross Imports",202.916,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","699","IND","India",2022,"Gross Imports",2602.369,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","702","SGP","Singapore",2022,"Gross Imports",9275.265,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","704","VNM","Viet Nam",2022,"Gross Imports",6829.567,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","705","SVN","Slovenia",2022,"Gross Imports",3059.182,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","724","ESP","Spain",2022,"Gross Imports",7896.197,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","752","SWE","Sweden",2022,"Gross Imports",1050.573,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","757","CHE","Switz.Liecht",2022,"Gross Imports",582.496,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","764","THA","Thailand",2022,"Gross Imports",9368.088,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","784","ARE","Untd Arab Em",2022,"Gross Imports",265.667,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","792","TUR","Turkey",2022,"Gross Imports",3152.299,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","804","UKR","Ukraine",2022,"Gross Imports",2101.746,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","826","GBR","Untd.Kingdom",2022,"Gross Imports",8807.942,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","842","USA","USA,PR,USVI",2022,"Gross Imports",554220.123,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","04","858","URY","Uruguay",2022,"Gross Imports",10458.568,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","000","WLD","World",2022,"Gross Imports",31974.462,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","036","AUS","Australia",2022,"Gross Imports",11898.471,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","056","BEL","Belgium",2022,"Gross Imports",1.648,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","076","BRA","Brazil",2022,"Gross Imports",308.898,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","124","CAN","Canada",2022,"Gross Imports",48.624,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","156","CHN","China",2022,"Gross Imports",39.97,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","203","CZE","Czech Rep",2022,"Gross Imports",29.879,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","251","FRA","France+Monac",2022,"Gross Imports",704.064,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","258","PYF","Fr.Polynesia",2022,"Gross Imports",123.779,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","276","DEU","Germany",2022,"Gross Imports",740.871,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","300","GRC","Greece",2022,"Gross Imports",0.224,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","360","IDN","Indonesia",2022,"Gross Imports",103.757,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",
"H5","608","PHL","Philippines","05","372","IRL","Ireland",2022,"Gross Imports",379.465,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
"H5","608","PHL","Philippines","05","380","ITA","Italy",2022,"Gross Imports",337.532,"Animal originated products; not elsewhere specified or included",1,0,"N.Q.",0
