"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD","ProductDescription","TradeFlow","Quantity","ShortName","NetWeight in KGM"
"H5","608","PHL","Philippines","01","860","UZB","Uzbekistan",2022,"Gross Exports",0.9,"Animals; live",2,0,"N.Q.",
"H5","608","PHL","Philippines","02","000","WLD","World",2022,"Gross Exports",676.829,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","392","JPN","Japan",2022,"Gross Exports",632.92,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","490","OAS","Asia Othr.ns",2022,"Gross Exports",2,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","724","ESP","Spain",2022,"Gross Exports",25.277,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","02","842","USA","USA,PR,USVI",2022,"Gross Exports",16.632,"Meat and edible meat offal",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","000","WLD","World",2022,"Gross Exports",397697.824,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",
"H5","608","PHL","Philippines","03","004","AFG","Afghanistan",2022,"Gross Exports",3.3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","032","ARG","Argentina",2022,"Gross Exports",2.639,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","036","AUS","Australia",2022,"Gross Exports",2424.583,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","040","AUT","Austria",2022,"Gross Exports",0.286,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","048","BHR","Bahrain",2022,"Gross Exports",2.174,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","050","BGD","Bangladesh",2022,"Gross Exports",1.085,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","056","BEL","Belgium",2022,"Gross Exports",149.544,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","076","BRA","Brazil",2022,"Gross Exports",31.307,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","096","BRN","Brunei Darsm",2022,"Gross Exports",2.725,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","124","CAN","Canada",2022,"Gross Exports",9538.997,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","156","CHN","China",2022,"Gross Exports",98771.528,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","170","COL","Colombia",2022,"Gross Exports",142.524,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","188","CRI","Costa Rica",2022,"Gross Exports",277.162,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","191","HRV","Croatia",2022,"Gross Exports",398.16,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","196","CYP","Cyprus",2022,"Gross Exports",1.262,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","203","CZE","Czech Rep",2022,"Gross Exports",93.5,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","208","DNK","Denmark",2022,"Gross Exports",72.664,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","214","DOM","Dominican Rp",2022,"Gross Exports",682.251,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","251","FRA","France+Monac",2022,"Gross Exports",5564.994,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","276","DEU","Germany",2022,"Gross Exports",1981.201,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","300","GRC","Greece",2022,"Gross Exports",414.669,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","304","GRL","Greenland",2022,"Gross Exports",0.198,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","316","GUM","Guam",2022,"Gross Exports",1544.418,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","344","HKG","Hong Kong",2022,"Gross Exports",34616.321,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","348","HUN","Hungary",2022,"Gross Exports",1,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","352","ISL","Iceland",2022,"Gross Exports",3.243,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","360","IDN","Indonesia",2022,"Gross Exports",421.407,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","368","IRQ","Iraq",2022,"Gross Exports",0.38,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","372","IRL","Ireland",2022,"Gross Exports",0.806,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","376","ISR","Israel",2022,"Gross Exports",331.779,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","380","ITA","Italy",2022,"Gross Exports",8575.521,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","388","JAM","Jamaica",2022,"Gross Exports",372.384,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","392","JPN","Japan",2022,"Gross Exports",67432.913,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","400","JOR","Jordan",2022,"Gross Exports",0.275,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","410","KOR","Korea Rep.",2022,"Gross Exports",19742.977,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","414","KWT","Kuwait",2022,"Gross Exports",140.842,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","422","LBN","Lebanon",2022,"Gross Exports",493.225,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","446","MAC","Macau",2022,"Gross Exports",218.332,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","458","MYS","Malaysia",2022,"Gross Exports",2020.722,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","480","MUS","Mauritius",2022,"Gross Exports",50,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","484","MEX","Mexico",2022,"Gross Exports",118.861,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","490","OAS","Asia Othr.ns",2022,"Gross Exports",24591.044,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","524","NPL","Nepal",2022,"Gross Exports",2,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","528","NLD","Netherlands",2022,"Gross Exports",2947.81,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","554","NZL","New Zealand",2022,"Gross Exports",177.266,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","577","UNS","Afr.Other ns",2022,"Gross Exports",0.15,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","579","NOR","Norway,Sb,JM",2022,"Gross Exports",1.722,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","580","MNP","N.Mariana Is",2022,"Gross Exports",22.871,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","581","UMI","United States Minor Outlying Islands",2022,"Gross Exports",3.072,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","591","PAN","Panama",2022,"Gross Exports",472.032,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","598","PNG","Papua N.Guin",2022,"Gross Exports",3.726,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","604","PER","Peru",2022,"Gross Exports",450.335,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","616","POL","Poland",2022,"Gross Exports",146.112,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","620","PRT","Portugal",2022,"Gross Exports",610.38,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","634","QAT","Qatar",2022,"Gross Exports",429.03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","682","SAU","Saudi Arabia",2022,"Gross Exports",2,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","699","IND","India",2022,"Gross Exports",7.203,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","702","SGP","Singapore",2022,"Gross Exports",2281.661,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","704","VNM","Viet Nam",2022,"Gross Exports",17960.593,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","710","ZAF","South Africa",2022,"Gross Exports",13.349,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","716","ZWE","Zimbabwe",2022,"Gross Exports",0.09,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","724","ESP","Spain",2022,"Gross Exports",6093.217,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","752","SWE","Sweden",2022,"Gross Exports",1.89,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","757","CHE","Switz.Liecht",2022,"Gross Exports",2440.468,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","764","THA","Thailand",2022,"Gross Exports",6577.926,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","784","ARE","Untd Arab Em",2022,"Gross Exports",824.938,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","792","TUR","Turkey",2022,"Gross Exports",0.337,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","826","GBR","Untd.Kingdom",2022,"Gross Exports",2236.169,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","842","USA","USA,PR,USVI",2022,"Gross Exports",72757.274,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",0
"H5","608","PHL","Philippines","03","899","UNS","Areas nes",2022,"Gross Exports",1,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,0,"N.Q.",
"H5","608","PHL","Philippines","04","000","WLD","World",2022,"Gross Exports",50801.779,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","004","AFG","Afghanistan",2022,"Gross Exports",18.218,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","016","ASM","American Samoa",2022,"Gross Exports",3.098,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","036","AUS","Australia",2022,"Gross Exports",179.118,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","048","BHR","Bahrain",2022,"Gross Exports",85.736,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","050","BGD","Bangladesh",2022,"Gross Exports",4247.292,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","096","BRN","Brunei Darsm",2022,"Gross Exports",213.804,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","116","KHM","Cambodia",2022,"Gross Exports",7.416,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","124","CAN","Canada",2022,"Gross Exports",2173.043,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","156","CHN","China",2022,"Gross Exports",4.919,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","300","GRC","Greece",2022,"Gross Exports",4.555,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","316","GUM","Guam",2022,"Gross Exports",45.572,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","344","HKG","Hong Kong",2022,"Gross Exports",761.902,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","360","IDN","Indonesia",2022,"Gross Exports",2259.851,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","376","ISR","Israel",2022,"Gross Exports",111.606,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","380","ITA","Italy",2022,"Gross Exports",2.857,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","392","JPN","Japan",2022,"Gross Exports",168.21,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","400","JOR","Jordan",2022,"Gross Exports",0.976,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","410","KOR","Korea Rep.",2022,"Gross Exports",267.183,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","414","KWT","Kuwait",2022,"Gross Exports",173.148,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","422","LBN","Lebanon",2022,"Gross Exports",5.424,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","446","MAC","Macau",2022,"Gross Exports",82.906,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","458","MYS","Malaysia",2022,"Gross Exports",24095.302,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","490","OAS","Asia Othr.ns",2022,"Gross Exports",914.366,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","512","OMN","Oman",2022,"Gross Exports",16.738,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","528","NLD","Netherlands",2022,"Gross Exports",3.682,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","554","NZL","New Zealand",2022,"Gross Exports",193.481,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","581","UMI","United States Minor Outlying Islands",2022,"Gross Exports",0.345,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","583","FSM","Micronesia",2022,"Gross Exports",35.086,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","584","MHL","Marshall Is",2022,"Gross Exports",0.699,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","585","PLW","Palau",2022,"Gross Exports",1.8,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","586","PAK","Pakistan",2022,"Gross Exports",278.956,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","598","PNG","Papua N.Guin",2022,"Gross Exports",109.978,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","634","QAT","Qatar",2022,"Gross Exports",195.892,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","682","SAU","Saudi Arabia",2022,"Gross Exports",179.758,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","702","SGP","Singapore",2022,"Gross Exports",1266.467,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","704","VNM","Viet Nam",2022,"Gross Exports",6883.122,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","710","ZAF","South Africa",2022,"Gross Exports",141.672,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","724","ESP","Spain",2022,"Gross Exports",3.996,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","757","CHE","Switz.Liecht",2022,"Gross Exports",0.43,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","764","THA","Thailand",2022,"Gross Exports",1652.037,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","784","ARE","Untd Arab Em",2022,"Gross Exports",2258.19,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","818","EGY","Egypt",2022,"Gross Exports",37.288,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","826","GBR","Untd.Kingdom",2022,"Gross Exports",3.302,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","842","USA","USA,PR,USVI",2022,"Gross Exports",1643.832,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","04","862","VEN","Venezuela",2022,"Gross Exports",68.526,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,0,"N.Q.",0
"H5","608","PHL","Philippines","05","000","WLD","World",2022,"Gross Exports",1450.957,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","040","AUT","Austria",2022,"Gross Exports",0.161,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","076","BRA","Brazil",2022,"Gross Exports",11.01,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","124","CAN","Canada",2022,"Gross Exports",2.2,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","156","CHN","China",2022,"Gross Exports",337.77,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","191","HRV","Croatia",2022,"Gross Exports",18.667,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","196","CYP","Cyprus",2022,"Gross Exports",4.897,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","203","CZE","Czech Rep",2022,"Gross Exports",6.416,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","251","FRA","France+Monac",2022,"Gross Exports",24.172,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","276","DEU","Germany",2022,"Gross Exports",44.517,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","300","GRC","Greece",2022,"Gross Exports",23.625,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","360","IDN","Indonesia",2022,"Gross Exports",0.05,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","376","ISR","Israel",2022,"Gross Exports",12.395,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","380","ITA","Italy",2022,"Gross Exports",51.77,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","392","JPN","Japan",2022,"Gross Exports",57.405,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
"H5","608","PHL","Philippines","05","410","KOR","Korea Rep.",2022,"Gross Exports",50.425,"Animal originated products; not elsewhere specified or included",2,0,"N.Q.",
